CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C12738,328,1,34.75,1,2,3,6,Lost
C12739,156,2,45.0,2,4,3,9,At Risk
C12740,3,7,251.1,4,4,4,12,Champions
C12741,213,1,28.450000000000003,1,2,2,5,Lost
C12742,283,1,6.5,1,2,1,4,Lost
C12743,166,1,6.5,2,2,1,5,Lost
C12744,281,1,9.75,1,2,1,4,Lost
C12745,63,1,84.5,3,2,3,8,Potential Loyalists
C12746,79,1,5.95,2,2,1,5,Lost
C12747,2,4,145.4,4,4,4,12,Champions
C12748,48,7,164.65,3,4,4,11,Loyal Customers
C12749,95,3,122.5,2,4,4,10,At Risk
C12750,28,2,29.25,3,4,2,9,Loyal Customers
C12751,31,1,3.25,3,2,1,6,Potential Loyalists
C12752,333,1,2.95,1,2,1,4,Lost
C12753,52,2,23.75,3,4,2,9,Loyal Customers
C12754,46,1,139.75,3,2,4,9,Potential Loyalists
C12755,65,1,35.75,3,2,3,8,Potential Loyalists
C12756,36,4,139.05,3,4,4,11,Loyal Customers
C12757,366,1,117.0,1,2,4,7,Lost
C12758,245,1,26.0,1,2,2,5,Lost
C12759,33,6,136.5,3,4,4,11,Loyal Customers
C12760,364,1,13.0,1,2,2,5,Lost
C12761,128,2,143.0,2,4,4,10,At Risk
C12762,8,3,105.0,4,4,3,11,Loyal Customers
C12763,31,1,3.25,3,2,1,6,Potential Loyalists
C12764,5,2,213.6,4,4,4,12,Champions
C12765,20,3,48.85,3,4,3,10,Loyal Customers
C12766,11,6,117.0,4,4,4,12,Champions
C12767,308,1,13.0,1,2,2,5,Lost
C12768,86,1,35.75,2,2,3,7,Lost
C12769,26,3,284.15,3,4,4,11,Loyal Customers
C12771,122,2,118.4,2,4,4,10,At Risk
C12772,173,1,13.0,2,2,2,6,Lost
C12773,352,1,6.5,1,2,1,4,Lost
C12774,337,1,6.5,1,2,1,4,Lost
C12775,107,1,26.0,2,2,2,6,Lost
C12776,350,1,1.25,1,2,1,4,Lost
C12778,114,1,19.5,2,2,2,6,Lost
C12779,17,1,2.5,4,2,1,7,New Customers
C12780,136,1,8.850000000000001,2,2,1,5,Lost
C12781,16,5,419.4,4,4,4,12,Champions
C12782,251,1,4.949999999999999,1,2,1,4,Lost
C12783,129,1,80.95,2,2,3,7,Lost
C12784,162,1,63.6,2,2,3,7,Lost
C12785,222,1,3.25,1,2,1,4,Lost
C12786,25,4,48.45,3,4,3,10,Loyal Customers
C12787,39,1,263.9,3,2,4,9,Potential Loyalists
C12788,62,2,79.6,3,4,3,10,Loyal Customers
C12789,4,5,164.8,4,4,4,12,Champions
C12790,353,1,3.75,1,2,1,4,Lost
C12791,224,1,26.0,1,2,2,5,Lost
C12792,24,1,39.0,3,2,3,8,Potential Loyalists
C12793,3,4,227.6,4,4,4,12,Champions
C12794,9,2,291.75,4,4,4,12,Champions
C12795,37,1,6.5,3,2,1,6,Potential Loyalists
C12796,41,2,43.85,3,4,3,10,Loyal Customers
C12797,3,1,88.6,4,2,3,9,New Customers
C12798,264,1,13.0,1,2,2,5,Lost
C12799,5,2,313.85,4,4,4,12,Champions
C12800,165,1,47.300000000000004,2,2,3,7,Lost
C12801,1,10,1031.85,4,4,4,12,Champions
C12802,71,1,32.5,2,2,3,7,Lost
C12803,55,1,125.25,3,2,4,9,Potential Loyalists
C12804,8,8,1321.7,4,4,4,12,Champions
C12805,24,1,315.25,3,2,4,9,Potential Loyalists
C12806,102,1,13.0,2,2,2,6,Lost
C12807,17,3,104.55,4,4,3,11,Loyal Customers
C12808,306,1,3.25,1,2,1,4,Lost
C12809,357,1,21.0,1,2,2,5,Lost
C12810,210,1,27.75,1,2,2,5,Lost
C12811,137,1,16.05,2,2,2,6,Lost
C12812,180,1,5.95,2,2,1,5,Lost
C12813,250,1,19.5,1,2,2,5,Lost
C12814,4,1,16.25,4,2,2,8,New Customers
C12815,269,1,19.5,1,2,2,5,Lost
C12816,7,27,2193.6,4,4,4,12,Champions
C12817,11,1,3.25,4,2,1,7,New Customers
C12818,270,2,454.4,1,4,4,9,Cant Lose Them
C12819,167,1,39.0,2,2,3,7,Lost
C12820,313,1,6.5,1,2,1,4,Lost
C12821,166,1,146.05,2,2,4,8,Lost
C12822,151,1,6.5,2,2,1,5,Lost
C12823,252,1,9.75,1,2,1,4,Lost
C12824,236,1,3.25,1,2,1,4,Lost
C12825,329,1,26.0,1,2,2,5,Lost
C12826,140,1,9.75,2,2,1,5,Lost
C12827,1,24,2373.2999999999997,4,4,4,12,Champions
C12828,15,1,17.700000000000003,4,2,2,8,New Customers
C12829,163,2,95.9,2,4,3,9,At Risk
C12830,198,1,87.75,2,2,3,7,Lost
C12831,109,1,39.0,2,2,3,7,Lost
C12832,40,1,22.75,3,2,2,7,Potential Loyalists
C12833,24,1,26.0,3,2,2,7,Potential Loyalists
C12834,20,1,91.4,3,2,3,8,Potential Loyalists
C12835,17,2,198.25,4,4,4,12,Champions
C12836,68,4,158.25,3,4,4,11,Loyal Customers
C12837,288,1,13.0,1,2,2,5,Lost
C12838,11,1,37.5,4,2,3,9,New Customers
C12839,13,1,3.25,4,2,1,7,New Customers
C12840,32,7,561.0,3,4,4,11,Loyal Customers
C12841,62,4,134.4,3,4,4,11,Loyal Customers
C12842,78,3,188.5,2,4,4,10,At Risk
C12843,337,1,26.0,1,2,2,5,Lost
C12844,41,1,5.95,3,2,1,6,Potential Loyalists
C12845,7,3,373.55,4,4,4,12,Champions
C12846,30,2,52.75,3,4,3,10,Loyal Customers
C12847,361,1,6.5,1,2,1,4,Lost
C12848,354,1,28.35,1,2,2,5,Lost
C12849,221,1,9.75,1,2,1,4,Lost
C12850,3,1,3.25,4,2,1,7,New Customers
C12851,104,1,390.0,2,2,4,8,Lost
C12852,55,1,39.5,3,2,3,8,Potential Loyalists
C12853,356,1,21.0,1,2,2,5,Lost
C12855,14,2,331.0,4,4,4,12,Champions
C12856,2,9,824.75,4,4,4,12,Champions
C12857,13,2,8.6,4,4,1,9,Loyal Customers
C12858,152,1,6.5,2,2,1,5,Lost
C12859,110,1,9.75,2,2,1,5,Lost
C12860,7,1,26.0,4,2,2,8,New Customers
C12861,230,1,13.0,1,2,2,5,Lost
C12862,71,1,29.75,2,2,3,7,Lost
C12863,123,2,80.15,2,4,3,9,At Risk
C12864,201,1,32.5,2,2,3,7,Lost
C12865,106,1,32.5,2,2,3,7,Lost
C12866,114,1,185.25,2,2,4,8,Lost
C12867,72,1,9.75,2,2,1,5,Lost
C12868,104,1,39.0,2,2,3,7,Lost
C12869,21,2,209.0,3,4,4,11,Loyal Customers
C12870,122,1,117.0,2,2,4,8,Lost
C12871,33,3,214.10000000000002,3,4,4,11,Loyal Customers
C12872,38,1,26.0,3,2,2,7,Potential Loyalists
C12873,258,1,16.25,1,2,2,5,Lost
C12874,196,2,52.0,2,4,3,9,At Risk
C12875,29,6,235.6,3,4,4,11,Loyal Customers
C12876,66,1,13.0,3,2,2,7,Potential Loyalists
C12877,197,1,39.0,2,2,3,7,Lost
C12878,54,1,3.25,3,2,1,6,Potential Loyalists
C12879,1,1,6.300000000000001,4,2,1,7,New Customers
C12880,248,1,19.5,1,2,2,5,Lost
C12881,351,1,3.25,1,2,1,4,Lost
C12882,288,1,3.25,1,2,1,4,Lost
C12883,16,1,85.69999999999999,4,2,3,9,New Customers
C12884,36,1,234.0,3,2,4,9,Potential Loyalists
C12885,320,1,26.0,1,2,2,5,Lost
C12886,317,1,16.25,1,2,2,5,Lost
C12887,19,1,87.05000000000001,4,2,3,9,New Customers
C12888,147,1,23.8,2,2,2,6,Lost
C12889,184,2,35.75,2,4,3,9,At Risk
C12890,372,1,19.5,1,2,2,5,Lost
C12891,207,1,9.75,1,2,1,4,Lost
C12892,1,4,727.2,4,4,4,12,Champions
C12893,41,1,8.4,3,2,1,6,Potential Loyalists
C12894,73,1,35.75,2,2,3,7,Lost
C12895,102,1,22.75,2,2,2,6,Lost
C12896,4,7,1154.65,4,4,4,12,Champions
C12897,200,1,3.25,2,2,1,5,Lost
C12898,159,1,13.0,2,2,2,6,Lost
C12899,27,1,13.0,3,2,2,7,Potential Loyalists
C12900,287,1,9.75,1,2,1,4,Lost
C12901,14,1,234.0,4,2,4,10,New Customers
C12902,1,22,1872.25,4,4,4,12,Champions
C12903,24,6,169.8,3,4,4,11,Loyal Customers
C12904,1,12,1009.95,4,4,4,12,Champions
C12905,11,1,13.0,4,2,2,8,New Customers
C12906,117,1,135.8,2,2,4,8,Lost
C12907,262,1,56.85,1,2,3,6,Lost
C12908,273,1,6.5,1,2,1,4,Lost
C12909,245,1,21.1,1,2,2,5,Lost
C12910,55,1,26.0,3,2,2,7,Potential Loyalists
C12911,152,2,23.7,2,4,2,8,At Risk
C12912,2,2,9.75,4,4,1,9,Loyal Customers
C12913,270,1,19.5,1,2,2,5,Lost
C12914,3,9,1444.6,4,4,4,12,Champions
C12915,222,4,35.75,1,4,3,8,Cant Lose Them
C12916,142,1,312.0,2,2,4,8,Lost
C12917,42,1,32.5,3,2,3,8,Potential Loyalists
C12918,161,1,16.25,2,2,2,6,Lost
C12919,11,2,46.400000000000006,4,4,3,11,Loyal Customers
C12920,59,1,32.5,3,2,3,8,Potential Loyalists
C12921,5,6,1115.2,4,4,4,12,Champions
C12922,95,1,45.5,2,2,3,7,Lost
C12923,14,4,86.15,4,4,3,11,Loyal Customers
C12924,34,4,299.35,3,4,4,11,Loyal Customers
C12925,248,1,3.25,1,2,1,4,Lost
C12926,236,1,26.0,1,2,2,5,Lost
C12927,14,2,314.25,4,4,4,12,Champions
C12928,361,1,9.75,1,2,1,4,Lost
C12929,221,1,39.0,1,3,3,7,Cant Lose Them
C12930,188,1,13.0,2,3,2,7,At Risk
C12931,1,13,1161.75,4,4,4,12,Champions
C12932,200,1,13.0,2,3,2,7,At Risk
C12933,111,1,6.5,2,3,1,6,At Risk
C12934,128,1,3.25,2,3,1,6,At Risk
C12935,6,3,334.70000000000005,4,4,4,12,Champions
C12936,29,1,9.75,3,3,1,7,Loyal Customers
C12937,48,1,414.4,3,3,4,10,Loyal Customers
C12938,53,3,173.95000000000002,3,4,4,11,Loyal Customers
C12939,12,1,82.45,4,3,3,10,Loyal Customers
C12940,15,1,19.5,4,3,2,9,Loyal Customers
C12941,259,1,3.25,1,3,1,5,Cant Lose Them
C12942,92,1,10.5,2,3,2,7,At Risk
C12943,1,4,356.65000000000003,4,4,4,12,Champions
C12944,26,2,58.25,3,4,3,10,Loyal Customers
C12945,29,7,237.4,3,4,4,11,Loyal Customers
C12946,47,2,87.8,3,4,3,10,Loyal Customers
C12947,149,1,13.0,2,3,2,7,At Risk
C12948,238,1,234.0,1,3,4,8,Cant Lose Them
C12949,9,1,9.75,4,3,1,8,Loyal Customers
C12950,50,1,9.75,3,3,1,7,Loyal Customers
C12951,211,1,32.5,1,3,3,7,Cant Lose Them
C12952,3,30,2073.65,4,4,4,12,Champions
C12953,360,1,32.5,1,3,3,7,Cant Lose Them
C12954,81,2,45.5,2,4,3,9,At Risk
C12955,30,1,65.75,3,3,3,9,Loyal Customers
C12956,79,1,78.0,2,3,3,8,At Risk
C12957,21,1,6.5,3,3,1,7,Loyal Customers
C12958,19,4,292.1,4,4,4,12,Champions
C12959,30,1,25.200000000000003,3,3,2,8,Loyal Customers
C12960,17,1,65.0,4,3,3,10,Loyal Customers
C12961,196,1,13.0,2,3,2,7,At Risk
C12962,368,1,16.25,1,3,2,6,Cant Lose Them
C12963,21,1,3.75,3,3,1,7,Loyal Customers
C12964,11,6,302.45,4,4,4,12,Champions
C12965,74,2,69.3,2,4,3,9,At Risk
C12966,138,1,84.5,2,3,3,8,At Risk
C12967,14,14,1399.5,4,4,4,12,Champions
C12968,18,1,92.05,4,3,3,10,Loyal Customers
C12970,52,1,5.0,3,3,1,7,Loyal Customers
C12971,258,1,117.0,1,3,4,8,Cant Lose Them
C12972,3,21,2210.6,4,4,4,12,Champions
C12973,1,4,332.6,4,4,4,12,Champions
C12974,291,1,6.5,1,3,1,5,Cant Lose Them
C12975,23,1,13.0,3,3,2,8,Loyal Customers
C12976,12,7,174.55,4,4,4,12,Champions
C12977,6,1,26.0,4,3,2,9,Loyal Customers
C12978,142,1,19.5,2,3,2,7,At Risk
C12979,13,1,390.0,4,3,4,11,Loyal Customers
C12980,2,21,1190.75,4,4,4,12,Champions
C12981,179,1,6.5,2,3,1,6,At Risk
C12982,208,1,5.9,1,3,1,5,Cant Lose Them
C12983,58,3,252.35,3,4,4,11,Loyal Customers
C12984,14,1,79.95,4,3,3,10,Loyal Customers
C12985,61,1,39.0,3,3,3,9,Loyal Customers
C12986,200,1,9.75,2,3,1,6,At Risk
C12987,124,1,3.25,2,3,1,6,At Risk
C12988,5,18,2085.75,4,4,4,12,Champions
C12989,1,2,47.6,4,4,3,11,Loyal Customers
C12990,172,1,4.2,2,3,1,6,At Risk
C12991,6,1,46.45,4,3,3,10,Loyal Customers
C12992,2,1,22.75,4,3,2,9,Loyal Customers
C12993,282,1,2.1,1,3,1,5,Cant Lose Them
C12994,147,1,6.5,2,3,1,6,At Risk
C12995,5,5,108.5,4,4,4,12,Champions
C12996,1,10,824.9,4,4,4,12,Champions
C12997,86,1,9.75,2,3,1,6,At Risk
C12998,14,1,22.75,4,3,2,9,Loyal Customers
C12999,210,1,3.25,1,3,1,5,Cant Lose Them
C13000,268,1,2.95,1,3,1,5,Cant Lose Them
C13001,340,1,6.5,1,3,1,5,Cant Lose Them
C13002,31,1,52.0,3,3,3,9,Loyal Customers
C13003,35,4,425.0,3,4,4,11,Loyal Customers
C13004,112,1,3.25,2,3,1,6,At Risk
C13005,252,1,13.0,1,3,2,6,Cant Lose Them
C13006,46,3,200.35,3,4,4,11,Loyal Customers
C13007,119,1,16.25,2,3,2,7,At Risk
C13008,201,2,48.75,2,4,3,9,At Risk
C13009,228,1,16.25,1,3,2,6,Cant Lose Them
C13010,345,1,25.1,1,3,2,6,Cant Lose Them
C13011,225,1,3.25,1,3,1,5,Cant Lose Them
C13012,144,1,130.0,2,3,4,9,At Risk
C13013,4,23,1979.75,4,4,4,12,Champions
C13014,67,5,144.35000000000002,3,4,4,11,Loyal Customers
C13016,10,8,277.65,4,4,4,12,Champions
C13017,4,1,150.4,4,3,4,11,Loyal Customers
C13018,60,2,251.95,3,4,4,11,Loyal Customers
C13019,283,1,19.5,1,3,2,6,Cant Lose Them
C13020,19,1,16.8,4,3,2,9,Loyal Customers
C13021,16,2,32.95,4,4,3,11,Loyal Customers
C13022,172,1,16.8,2,3,2,7,At Risk
C13023,360,1,19.5,1,3,2,6,Cant Lose Them
C13024,9,5,718.0,4,4,4,12,Champions
C13025,4,1,193.25,4,3,4,11,Loyal Customers
C13026,53,1,9.75,3,3,1,7,Loyal Customers
C13027,369,1,16.25,1,3,2,6,Cant Lose Them
C13028,367,1,6.5,1,3,1,5,Cant Lose Them
C13029,350,1,156.0,1,3,4,8,Cant Lose Them
C13030,10,2,113.75,4,4,4,12,Champions
C13031,252,1,78.0,1,3,3,7,Cant Lose Them
C13032,12,1,48.75,4,3,3,10,Loyal Customers
C13033,186,1,2.5,2,3,1,6,At Risk
C13034,15,1,117.0,4,3,4,11,Loyal Customers
C13035,349,1,9.75,1,3,1,5,Cant Lose Them
C13036,43,1,6.5,3,3,1,7,Loyal Customers
C13037,213,1,16.25,1,3,2,6,Cant Lose Them
C13038,320,1,19.5,1,3,2,6,Cant Lose Them
C13039,167,1,2.1,2,3,1,6,At Risk
C13040,13,1,9.75,4,3,1,8,Loyal Customers
C13041,2,6,368.79999999999995,4,4,4,12,Champions
C13043,285,1,3.25,1,3,1,5,Cant Lose Them
C13044,135,1,3.25,2,3,1,6,At Risk
C13045,23,8,364.05,3,4,4,11,Loyal Customers
C13046,34,1,7.45,3,3,1,7,Loyal Customers
C13047,23,1,26.0,3,3,2,8,Loyal Customers
C13048,60,1,9.75,3,3,1,7,Loyal Customers
C13049,35,1,58.9,3,3,3,9,Loyal Customers
C13050,351,1,9.75,1,3,1,5,Cant Lose Them
C13051,129,1,19.5,2,3,2,7,At Risk
C13052,8,2,172.25,4,4,4,12,Champions
C13053,73,1,9.15,2,3,1,6,At Risk
C13054,189,1,34.95,2,3,3,8,At Risk
C13055,63,1,71.4,3,3,3,9,Loyal Customers
C13056,283,1,6.5,1,3,1,5,Cant Lose Them
C13057,91,1,16.25,2,3,2,7,At Risk
C13058,373,1,6.5,1,3,1,5,Cant Lose Them
C13059,353,1,9.75,1,3,1,5,Cant Lose Them
C13060,25,1,6.5,3,3,1,7,Loyal Customers
C13061,31,3,55.400000000000006,3,4,3,10,Loyal Customers
C13062,89,1,16.25,2,3,2,7,At Risk
C13063,314,1,3.25,1,3,1,5,Cant Lose Them
C13064,158,1,11.9,2,3,2,7,At Risk
C13065,290,1,9.75,1,3,1,5,Cant Lose Them
C13066,105,1,9.75,2,3,1,6,At Risk
C13067,48,1,152.55,3,3,4,10,Loyal Customers
C13068,126,1,9.75,2,3,1,6,At Risk
C13069,34,1,16.25,3,3,2,8,Loyal Customers
C13070,1,16,1756.7999999999997,4,4,4,12,Champions
C13072,12,1,3.25,4,3,1,8,Loyal Customers
C13074,356,1,8.850000000000001,1,3,1,5,Cant Lose Them
C13075,1,4,1051.2,4,4,4,12,Champions
C13076,359,1,6.5,1,3,1,5,Cant Lose Them
C13077,10,1,3.75,4,3,1,8,Loyal Customers
C13078,363,1,32.5,1,3,3,7,Cant Lose Them
C13079,350,1,13.0,1,3,2,6,Cant Lose Them
C13080,26,3,220.65,3,4,4,11,Loyal Customers
C13081,27,2,30.6,3,4,3,10,Loyal Customers
C13082,12,1,1.25,4,3,1,8,Loyal Customers
C13083,320,1,9.75,1,3,1,5,Cant Lose Them
C13084,120,1,29.5,2,3,2,7,At Risk
C13085,245,1,69.5,1,3,3,7,Cant Lose Them
C13086,33,1,46.25,3,3,3,9,Loyal Customers
C13087,200,1,6.5,2,3,1,6,At Risk
C13088,372,1,5.9,1,3,1,5,Cant Lose Them
C13089,34,1,1.25,3,3,1,7,Loyal Customers
C13090,43,3,72.65,3,4,3,10,Loyal Customers
C13091,248,1,14.75,1,3,2,6,Cant Lose Them
C13092,134,1,42.25,2,3,3,8,At Risk
C13093,56,1,32.2,3,3,3,9,Loyal Customers
C13094,40,1,19.5,3,3,2,8,Loyal Customers
C13095,184,1,6.5,2,3,1,6,At Risk
C13096,99,1,32.5,2,3,3,8,At Risk
C13097,13,5,314.05,4,4,4,12,Champions
C13098,81,1,26.0,2,3,2,7,At Risk
C13099,265,1,19.5,1,3,2,6,Cant Lose Them
C13100,22,2,119.35,3,4,4,11,Loyal Customers
C13101,156,1,13.0,2,3,2,7,At Risk
C13102,36,3,469.95,3,4,4,11,Loyal Customers
C13103,93,1,22.75,2,3,2,7,At Risk
C13104,106,1,40.35,2,3,3,8,At Risk
C13105,150,1,31.9,2,3,3,8,At Risk
C13107,215,1,27.8,1,3,2,6,Cant Lose Them
C13108,182,1,234.0,2,3,4,9,At Risk
C13109,61,1,78.0,3,3,3,9,Loyal Customers
C13110,1,26,2306.75,4,4,4,12,Champions
C13111,32,1,3.25,3,3,1,7,Loyal Customers
C13112,345,1,3.25,1,3,1,5,Cant Lose Them
C13113,125,1,19.5,2,3,2,7,At Risk
C13114,11,1,137.7,4,3,4,11,Loyal Customers
C13115,1,30,1895.45,4,4,4,12,Champions
C13116,19,1,312.0,4,3,4,11,Loyal Customers
C13117,205,1,14.75,2,3,2,7,At Risk
C13118,74,1,5.9,2,3,1,6,At Risk
C13119,90,1,9.75,2,3,1,6,At Risk
C13120,7,20,1502.8500000000001,4,4,4,12,Champions
C13121,123,2,39.5,2,4,3,9,At Risk
C13122,114,1,3.25,2,3,1,6,At Risk
C13123,38,1,9.75,3,3,1,7,Loyal Customers
C13124,17,1,9.75,4,3,1,8,Loyal Customers
C13125,205,1,54.1,2,3,3,8,At Risk
C13126,67,1,76.9,3,3,3,9,Loyal Customers
C13127,3,6,147.7,4,4,4,12,Champions
C13128,355,1,3.25,1,3,1,5,Cant Lose Them
C13129,9,1,6.5,4,3,1,8,Loyal Customers
C13130,107,1,38.4,2,3,3,8,At Risk
C13131,226,1,3.25,1,3,1,5,Cant Lose Them
C13132,195,1,8.850000000000001,2,3,1,6,At Risk
C13133,2,23,1525.15,4,4,4,12,Champions
C13134,213,1,11.9,1,3,2,6,Cant Lose Them
C13135,23,1,13.0,3,3,2,8,Loyal Customers
C13136,52,1,50.85,3,3,3,9,Loyal Customers
C13137,42,1,51.6,3,3,3,9,Loyal Customers
C13138,9,3,387.8,4,4,4,12,Champions
C13139,7,1,337.75,4,3,4,11,Loyal Customers
C13140,41,1,117.0,3,3,4,10,Loyal Customers
C13141,53,2,42.25,3,4,3,10,Loyal Customers
C13142,5,21,1776.95,4,4,4,12,Champions
C13143,214,1,9.75,1,3,1,5,Cant Lose Them
C13144,6,3,143.9,4,4,4,12,Champions
C13145,30,1,27.75,3,3,2,8,Loyal Customers
C13146,347,1,6.5,1,3,1,5,Cant Lose Them
C13147,6,2,74.3,4,4,3,11,Loyal Customers
C13148,218,1,32.5,1,3,3,7,Cant Lose Them
C13149,32,2,26.0,3,4,2,9,Loyal Customers
C13150,2,3,90.95,4,4,3,11,Loyal Customers
C13151,38,1,15.9,3,3,2,8,Loyal Customers
C13152,306,1,32.5,1,3,3,7,Cant Lose Them
C13153,199,1,78.0,2,3,3,8,At Risk
C13154,24,2,36.7,3,4,3,10,Loyal Customers
C13155,265,1,13.0,1,3,2,6,Cant Lose Them
C13156,56,1,120.25,3,3,4,10,Loyal Customers
C13157,5,1,428.0,4,3,4,11,Loyal Customers
C13158,238,1,13.0,1,3,2,6,Cant Lose Them
C13159,324,1,9.75,1,3,1,5,Cant Lose Them
C13161,5,4,371.75,4,4,4,12,Champions
C13162,60,1,6.5,3,3,1,7,Loyal Customers
C13164,79,1,32.5,2,3,3,8,At Risk
C13165,37,1,6.5,3,3,1,7,Loyal Customers
C13166,5,1,64.7,4,3,3,10,Loyal Customers
C13167,239,1,3.25,1,3,1,5,Cant Lose Them
C13168,290,1,5.95,1,3,1,5,Cant Lose Them
C13169,72,2,380.15,2,4,4,10,At Risk
C13170,14,1,6.5,4,3,1,8,Loyal Customers
C13171,7,1,2.95,4,3,1,8,Loyal Customers
C13173,43,1,3.25,3,3,1,7,Loyal Customers
C13174,57,1,22.75,3,3,2,8,Loyal Customers
C13175,2,19,1897.95,4,4,4,12,Champions
C13176,37,1,3.3,3,3,1,7,Loyal Customers
C13177,333,1,1.25,1,3,1,5,Cant Lose Them
C13178,31,1,122.9,3,3,4,10,Loyal Customers
C13179,3,5,252.60000000000002,4,4,4,12,Champions
C13180,203,1,9.75,2,3,1,6,At Risk
C13181,244,1,6.5,1,3,1,5,Cant Lose Them
C13182,18,1,16.25,4,3,2,9,Loyal Customers
C13183,37,1,13.0,3,3,2,8,Loyal Customers
C13184,10,2,12.25,4,4,2,10,Loyal Customers
C13185,350,1,3.25,1,3,1,5,Cant Lose Them
C13186,54,1,15.350000000000001,3,3,2,8,Loyal Customers
C13187,24,1,6.5,3,3,1,7,Loyal Customers
C13188,358,1,6.5,1,3,1,5,Cant Lose Them
C13189,149,1,6.5,2,3,1,6,At Risk
C13190,4,16,2130.95,4,4,4,12,Champions
C13191,1,16,2552.1,4,4,4,12,Champions
C13192,5,5,211.95000000000002,4,4,4,12,Champions
C13193,3,8,1140.65,4,4,4,12,Champions
C13194,171,2,67.9,2,4,3,9,At Risk
C13195,35,1,6.5,3,3,1,7,Loyal Customers
C13196,6,16,2037.8999999999999,4,4,4,12,Champions
C13197,93,1,12.600000000000001,2,3,2,7,At Risk
C13198,1,1,13.0,4,3,2,9,Loyal Customers
C13199,344,1,16.25,1,3,2,6,Cant Lose Them
C13200,203,1,11.9,2,3,2,7,At Risk
C13201,76,1,30.2,2,3,3,8,At Risk
C13202,21,2,66.15,3,4,3,10,Loyal Customers
C13203,29,2,54.599999999999994,3,4,3,10,Loyal Customers
C13204,167,1,51.349999999999994,2,3,3,8,At Risk
C13205,14,1,58.8,4,3,3,10,Loyal Customers
C13206,18,3,110.85,4,4,4,12,Champions
C13207,316,1,9.9,1,3,2,6,Cant Lose Them
C13208,67,2,36.4,3,4,3,10,Loyal Customers
C13209,115,1,31.6,2,3,3,8,At Risk
C13210,6,3,182.05,4,4,4,12,Champions
C13211,2,1,88.7,4,3,3,10,Loyal Customers
C13212,220,1,9.75,1,3,1,5,Cant Lose Them
C13213,27,5,147.55,3,4,4,11,Loyal Customers
C13214,95,1,13.0,2,3,2,7,At Risk
C13215,28,2,37.9,3,4,3,10,Loyal Customers
C13216,12,2,99.60000000000001,4,4,3,11,Loyal Customers
C13217,19,1,6.5,4,3,1,8,Loyal Customers
C13218,281,1,30.700000000000003,1,3,3,7,Cant Lose Them
C13219,1,8,443.9,4,4,4,12,Champions
C13220,4,1,6.5,4,3,1,8,Loyal Customers
C13221,12,5,310.1,4,4,4,12,Champions
C13222,368,2,73.6,1,4,3,8,Cant Lose Them
C13223,35,1,16.25,3,3,2,8,Loyal Customers
C13224,363,1,13.0,1,3,2,6,Cant Lose Them
C13225,137,1,3.25,2,3,1,6,At Risk
C13226,98,1,71.4,2,3,3,8,At Risk
C13227,196,1,13.5,2,3,2,7,At Risk
C13228,258,1,6.5,1,3,1,5,Cant Lose Them
C13229,129,1,3.25,2,3,1,6,At Risk
C13230,45,1,15.95,3,3,2,8,Loyal Customers
C13231,31,1,123.5,3,3,4,10,Loyal Customers
C13232,354,1,6.5,1,3,1,5,Cant Lose Them
C13234,129,1,73.35,2,3,3,8,At Risk
C13235,22,1,32.5,3,3,3,9,Loyal Customers
C13236,22,1,390.0,3,3,4,10,Loyal Customers
C13237,368,1,6.5,1,3,1,5,Cant Lose Them
C13238,6,2,103.35000000000001,4,4,3,11,Loyal Customers
C13239,242,1,42.25,1,3,3,7,Cant Lose Them
C13240,348,1,20.85,1,3,2,6,Cant Lose Them
C13241,186,1,26.0,2,3,2,7,At Risk
C13242,4,27,2557.85,4,4,4,12,Champions
C13243,295,1,312.0,1,3,4,8,Cant Lose Them
C13244,367,1,6.6,1,3,1,5,Cant Lose Them
C13245,243,1,6.5,1,3,1,5,Cant Lose Them
C13246,5,2,41.7,4,4,3,11,Loyal Customers
C13247,8,1,98.4,4,3,3,10,Loyal Customers
C13248,303,1,5.95,1,3,1,5,Cant Lose Them
C13249,85,1,12.75,2,3,2,7,At Risk
C13250,58,3,55.25,3,4,3,10,Loyal Customers
C13251,41,1,39.0,3,3,3,9,Loyal Customers
C13252,1,1,266.1,4,3,4,11,Loyal Customers
C13253,360,1,9.75,1,3,1,5,Cant Lose Them
C13254,13,1,39.0,4,3,3,10,Loyal Customers
C13255,150,1,35.7,2,3,3,8,At Risk
C13256,201,1,31.150000000000002,2,3,3,8,At Risk
C13257,274,1,156.0,1,3,4,8,Cant Lose Them
C13258,100,2,13.0,2,4,2,8,At Risk
C13259,351,1,9.75,1,3,1,5,Cant Lose Them
C13260,291,1,3.25,1,3,1,5,Cant Lose Them
C13261,44,1,2.95,3,3,1,7,Loyal Customers
C13262,186,1,149.4,2,3,4,9,At Risk
C13263,266,1,26.0,1,3,2,6,Cant Lose Them
C13264,33,2,24.75,3,4,2,9,Loyal Customers
C13265,41,1,11.9,3,3,2,8,Loyal Customers
C13266,27,1,6.5,3,3,1,7,Loyal Customers
C13267,14,1,58.5,4,3,3,10,Loyal Customers
C13268,354,1,32.5,1,3,3,7,Cant Lose Them
C13269,34,2,39.0,3,4,3,10,Loyal Customers
C13270,215,1,7.5,1,3,1,5,Cant Lose Them
C13271,261,2,58.5,1,4,3,8,Cant Lose Them
